src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,bwd_iat_total,fwd_packets,bwd_packets,fwd_packets_sec,bwd_packets_sec,fwd_bytes,bwd_bytes,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,psh_flag_count,down_up_ratio,avg_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,act_data_pkt_fwd,min_seg_size_forward,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flags,syn_flags,rst_flags,ack_flags,urg_flags,cwe_flags,ece_flags,fwd_header_len,bwd_header_len,subflow_fwd_pkts,subflow_fwd_bytes,subflow_bwd_pkts,subflow_bwd_bytes,init_win_bytes_fwd,init_win_bytes_bwd,active_mean,active_max,active_min,active_std,idle_mean,idle_max,idle_min,idle_std
131.3.168.192,250.255.255.239,57757,1900,17,3124548,0.00,0.00,0,0,3124548,0,6,0,4024.90,0.00,996,0,165,167,166.00,1.00,6.00,167,165,166.00,-nan,0,65535,0.00,0.00,0,0.00,166.00,166.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535861563392.00,18446743535861563095,18446743535861563095,0.00,0.00,0,0,0.00
131.3.168.192,10.50.217.74,57038,80,6,4872,0.00,0.00,0,0,4872,0,2,0,860426.93,0.00,108,0,54,54,54.00,0.00,0.00,54,54,54.00,-nan,0,65535,0.00,0.00,0,0.00,54.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,54,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,64392,0,18446743535861536768.00,18446743535861536005,18446743535861536005,0.00,0.00,0,0,0.00
10.50.217.74,131.3.168.192,80,57038,6,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,60,0,60,60,60.00,0.00,0.00,60,60,60.00,0.00,0,65535,0.00,0.00,0,0.00,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8190,0,18446743535861532672.00,18446743535861532456,18446743535861532456,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52201,443,6,150003,0.00,0.00,0,0,150003,0,6,0,83838.32,0.00,518,0,54,236,86.33,67.08,26995.33,236,54,86.33,-nan,0,65535,0.00,0.00,1,0.00,86.33,86.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861528576.00,18446743535861527920,18446743535861527920,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52202,443,6,133785393,0.00,0.00,0,0,133785393,0,45,0,705.01,0.00,3712,0,54,236,82.49,42.59,81609.24,236,54,82.49,-nan,0,65535,0.00,0.00,15,0.00,82.49,82.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45,54,15,0,0,0,1,1,0,44,0,0,0,0,0,0,0,0,0,8192,0,9223371767931190272.00,18446743535861526492,853440,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52203,443,6,152082,0.00,0.00,0,0,152082,0,6,0,82692.23,0.00,518,0,54,236,86.33,67.08,26995.33,236,54,86.33,-nan,0,65535,0.00,0.00,1,0.00,86.33,86.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861524480.00,18446743535861525022,18446743535861525022,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52204,443,6,164157,0.00,0.00,0,0,164157,0,6,0,76609.59,0.00,518,0,54,236,86.33,67.08,26995.33,236,54,86.33,-nan,0,65535,0.00,0.00,1,0.00,86.33,86.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861524480.00,18446743535861523510,18446743535861523510,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52205,443,6,164745,0.00,0.00,0,0,164745,0,6,0,76336.16,0.00,518,0,54,236,86.33,67.08,26995.33,236,54,86.33,-nan,0,65535,0.00,0.00,1,0.00,86.33,86.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861522432.00,18446743535861521851,18446743535861521851,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52206,443,6,224574,0.00,0.00,0,0,224574,0,6,0,55999.36,0.00,518,0,54,236,86.33,67.08,26995.33,236,54,86.33,-nan,0,65535,0.00,0.00,1,0.00,86.33,86.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861520384.00,18446743535861520612,18446743535861520612,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52201,6,139020,0.00,0.00,0,0,139020,0,5,0,75384.84,0.00,2337,0,60,1484,467.40,559.71,1566387.20,1484,60,467.40,307.92,0,65535,0.00,0.00,1,0.00,467.40,467.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535861520384.00,18446743535861519457,18446743535861519457,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52202,6,133778946,0.00,0.00,0,0,133778946,0,86,0,1347.42,0.00,73586,0,60,1484,855.65,610.46,32049393.53,1484,60,855.65,-nan,0,65535,0.00,0.00,47,0.00,855.65,855.65,0.00,73134.00,80.00,0.00,0.00,0.00,0.00,86,60,47,0,0,0,1,1,0,86,0,0,0,0,0,0,0,0,0,5720,0,9223371767931131904.00,18446743535861515992,746865,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52203,6,139965,0.00,0.00,0,0,139965,0,5,0,74875.86,0.00,2337,0,60,1484,467.40,559.71,1566387.20,1484,60,467.40,307.92,0,65535,0.00,0.00,1,0.00,467.40,467.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535861514240.00,18446743535861514165,18446743535861514165,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52204,6,148134,0.00,0.00,0,0,148134,0,5,0,70746.76,0.00,2337,0,60,1484,467.40,559.71,1566387.20,1484,60,467.40,307.92,0,65535,0.00,0.00,1,0.00,467.40,467.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535861508096.00,18446743535861508684,18446743535861508684,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52205,6,146979,0.00,0.00,0,0,146979,0,5,0,71302.70,0.00,2337,0,60,1484,467.40,559.71,1566387.20,1484,60,467.40,307.92,0,65535,0.00,0.00,1,0.00,467.40,467.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535861506048.00,18446743535861505282,18446743535861505282,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52206,6,150843,0.00,0.00,0,0,150843,0,5,0,69476.21,0.00,2337,0,60,1484,467.40,559.71,1566387.20,1484,60,467.40,307.92,0,65535,0.00,0.00,1,0.00,467.40,467.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535861504000.00,18446743535861504043,18446743535861504043,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52207,443,6,424725,0.00,0.00,0,0,424725,0,6,0,29609.75,0.00,518,0,54,236,86.33,67.08,26995.33,236,54,86.33,-nan,0,65535,0.00,0.00,1,0.00,86.33,86.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861424128.00,18446743535861423886,18446743535861423886,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52208,443,6,433041,0.00,0.00,0,0,433041,0,6,0,29041.13,0.00,813,0,54,448,135.50,142.84,122415.50,448,54,135.50,45.19,0,65535,0.00,0.00,2,0.00,135.50,135.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,2,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861422080.00,18446743535861421576,18446743535861421576,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52209,443,6,398706,0.00,0.00,0,0,398706,0,6,0,31542.04,0.00,813,0,54,448,135.50,142.84,122415.50,448,54,135.50,45.19,0,65535,0.00,0.00,2,0.00,135.50,135.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,2,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861391360.00,18446743535861391357,18446743535861391357,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52210,443,6,489048,0.00,0.00,0,0,489048,0,6,0,25715.27,0.00,813,0,54,448,135.50,142.84,122415.50,448,54,135.50,45.19,0,65535,0.00,0.00,2,0.00,135.50,135.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,2,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861389312.00,18446743535861388921,18446743535861388921,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52211,443,6,399273,0.00,0.00,0,0,399273,0,6,0,31497.25,0.00,813,0,54,448,135.50,142.84,122415.50,448,54,135.50,45.19,0,65535,0.00,0.00,2,0.00,135.50,135.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,2,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861387264.00,18446743535861386527,18446743535861386527,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52207,6,378588,0.00,0.00,0,0,378588,0,5,0,27681.81,0.00,2337,0,60,1484,467.40,559.71,1566387.20,1484,60,467.40,307.92,0,65535,0.00,0.00,1,0.00,467.40,467.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535861379072.00,18446743535861379219,18446743535861379219,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52208,6,385938,0.00,0.00,0,0,385938,0,5,0,27154.62,0.00,492,0,60,207,98.40,56.20,15793.20,207,60,98.40,-nan,0,65535,0.00,0.00,2,0.00,98.40,98.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535861368832.00,18446743535861369244,18446743535861369244,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52209,6,381843,0.00,0.00,0,0,381843,0,5,0,27445.84,0.00,492,0,60,207,98.40,56.20,15793.20,207,60,98.40,-nan,0,65535,0.00,0.00,2,0.00,98.40,98.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535861366784.00,18446743535861367795,18446743535861367795,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52210,6,453621,0.00,0.00,0,0,453621,0,5,0,23102.99,0.00,492,0,60,207,98.40,56.20,15793.20,207,60,98.40,-nan,0,65535,0.00,0.00,2,0.00,98.40,98.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535861356544.00,18446743535861355804,18446743535861355804,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52211,6,451080,0.00,0.00,0,0,451080,0,5,0,23233.13,0.00,492,0,60,207,98.40,56.20,15793.20,207,60,98.40,-nan,0,65535,0.00,0.00,2,0.00,98.40,98.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535861354496.00,18446743535861354544,18446743535861354544,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52212,443,6,328944,0.00,0.00,0,0,328944,0,6,0,38231.43,0.00,813,0,54,448,135.50,142.84,122415.50,448,54,135.50,45.19,0,65535,0.00,0.00,2,0.00,135.50,135.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,2,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861069824.00,18446743535861068944,18446743535861068944,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52213,443,6,282450,0.00,0.00,0,0,282450,0,6,0,44524.69,0.00,813,0,54,448,135.50,142.84,122415.50,448,54,135.50,45.19,0,65535,0.00,0.00,2,0.00,135.50,135.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,2,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861018624.00,18446743535861017788,18446743535861017788,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52214,443,6,294546,0.00,0.00,0,0,294546,0,6,0,42696.22,0.00,813,0,54,448,135.50,142.84,122415.50,448,54,135.50,45.19,0,65535,0.00,0.00,2,0.00,135.50,135.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,2,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861014528.00,18446743535861014911,18446743535861014911,0.00,0.00,0,0,0.00
131.3.168.192,102.213.14.72,52215,443,6,288939,0.00,0.00,0,0,288939,0,6,0,43524.76,0.00,813,0,54,448,135.50,142.84,122415.50,448,54,135.50,45.19,0,65535,0.00,0.00,2,0.00,135.50,135.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,2,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535861006336.00,18446743535861006469,18446743535861006469,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52212,6,259371,0.00,0.00,0,0,259371,0,5,0,40405.44,0.00,492,0,60,207,98.40,56.20,15793.20,207,60,98.40,-nan,0,65535,0.00,0.00,2,0.00,98.40,98.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535860998144.00,18446743535860997796,18446743535860997796,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52213,6,250761,0.00,0.00,0,0,250761,0,5,0,41792.78,0.00,492,0,60,207,98.40,56.20,15793.20,207,60,98.40,-nan,0,65535,0.00,0.00,2,0.00,98.40,98.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535860983808.00,18446743535860984629,18446743535860984629,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52214,6,263529,0.00,0.00,0,0,263529,0,5,0,39767.92,0.00,492,0,60,207,98.40,56.20,15793.20,207,60,98.40,-nan,0,65535,0.00,0.00,2,0.00,98.40,98.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535860979712.00,18446743535860979673,18446743535860979673,0.00,0.00,0,0,0.00
102.213.14.72,131.3.168.192,443,52215,6,190260,0.00,0.00,0,0,190260,0,5,0,55082.52,0.00,492,0,60,207,98.40,56.20,15793.20,207,60,98.40,-nan,0,65535,0.00,0.00,2,0.00,98.40,98.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5720,0,18446743535860905984.00,18446743535860905060,18446743535860905060,0.00,0.00,0,0,0.00
131.3.168.192,129.236.82.208,58303,80,6,13734,0.00,0.00,0,0,13734,0,5,0,763069.75,0.00,834,0,54,606,166.80,219.65,241228.80,606,54,166.80,142.91,0,65535,0.00,0.00,1,0.00,166.80,166.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535860635648.00,18446743535860635756,18446743535860635756,0.00,0.00,0,0,0.00
129.236.82.208,131.3.168.192,80,58303,6,14763,0.00,0.00,0,0,14763,0,4,0,567906.25,0.00,458,0,60,272,114.50,90.97,33099.00,272,60,114.50,-nan,0,65535,0.00,0.00,1,0.00,114.50,114.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,60,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,4380,0,18446743535860633600.00,18446743535860632690,18446743535860632690,0.00,0.00,0,0,0.00
131.3.168.192,129.236.82.208,58304,80,6,79842,0.00,0.00,0,0,79842,0,6,0,157511.08,0.00,891,0,54,609,148.50,205.99,254587.50,609,54,148.50,142.76,0,65535,0.00,0.00,1,0.00,148.50,148.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535860621312.00,18446743535860620300,18446743535860620300,0.00,0.00,0,0,0.00
129.236.82.208,131.3.168.192,80,58304,6,77574,0.00,0.00,0,0,77574,0,8,0,216154.90,0.00,7231,0,60,1514,903.88,672.92,3622540.88,1514,60,903.88,-nan,0,65535,0.00,0.00,4,0.00,903.88,903.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,60,4,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,4380,0,18446743535860617216.00,18446743535860616436,18446743535860616436,0.00,0.00,0,0,0.00
131.3.168.192,129.236.82.208,58305,80,6,2029566,0.00,0.00,0,0,2029566,0,5,0,5163.67,0.00,677,0,54,449,135.40,156.87,123039.20,449,54,135.40,79.21,0,65535,0.00,0.00,1,0.00,135.40,135.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535860537344.00,18446743535860537350,18446743535860537350,0.00,0.00,0,0,0.00
131.3.168.192,140.95.54.65,56012,80,6,13508070,0.00,0.00,0,0,13508070,0,18,0,2793.00,0.00,1381,0,54,451,76.72,90.82,148459.61,451,54,76.72,48.59,0,65535,0.00,0.00,1,0.00,76.72,76.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,54,1,0,0,0,1,1,0,17,0,0,0,0,0,0,0,0,0,8192,0,18446743535860535296.00,18446743535860535985,18446743535860535985,0.00,0.00,0,0,0.00
140.95.54.65,131.3.168.192,80,56012,6,13508217,0.00,0.00,0,0,13508217,0,30,0,4654.94,0.00,40969,0,60,1514,1365.63,434.88,5673580.97,1514,60,1365.63,-nan,0,65535,0.00,0.00,1,0.00,1365.63,1365.63,0.00,19664.50,13.50,0.00,0.00,0.00,0.00,30,60,1,0,0,0,1,1,0,30,0,0,0,0,0,0,0,0,0,65535,0,18446743535860533248.00,18446743535860533528,18446743535860533528,0.00,0.00,0,0,0.00
129.236.82.208,131.3.168.192,80,58305,6,2076732,0.00,0.00,0,0,2076732,0,5,0,5046.39,0.00,1760,0,60,1514,352.00,581.00,1687832.00,1514,60,352.00,462.24,0,65535,0.00,0.00,2,0.00,352.00,352.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,4380,0,18446743535860523008.00,18446743535860522965,18446743535860522965,0.00,0.00,0,0,0.00
131.3.168.192,129.236.82.208,58310,80,6,26628,0.00,0.00,0,0,26628,0,7,0,550998.95,0.00,910,0,54,574,130.00,181.31,230112.00,574,54,130.00,126.38,0,65535,0.00,0.00,1,0.00,130.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,54,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,8192,0,18446743535858436096.00,18446743535858436972,18446743535858436972,0.00,0.00,0,0,0.00
129.236.82.208,131.3.168.192,80,58310,6,25515,0.00,0.00,0,0,25515,0,9,0,739329.81,0.00,8987,0,60,1514,998.56,667.82,4013878.22,1514,60,998.56,-nan,0,65535,0.00,0.00,4,0.00,998.56,998.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,60,4,0,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,4380,0,18446743535858434048.00,18446743535858434326,18446743535858434326,0.00,0.00,0,0,0.00
131.3.168.192,121.139.235.66,56021,80,6,4214427,0.00,0.00,0,0,4214427,0,6,0,2984.04,0.00,1671,0,54,1389,278.50,496.65,1479967.50,1389,54,278.50,411.22,0,65535,0.00,0.00,1,0.00,278.50,278.50,0.00,1497.00,3.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535858403328.00,18446743535858403498,18446743535858403498,0.00,0.00,0,0,0.00
121.139.235.66,131.3.168.192,80,56021,6,14728338,0.00,0.00,0,0,14728338,0,9,0,1280.80,0.00,3045,0,60,846,338.33,316.00,898730.00,846,60,338.33,-nan,0,65535,0.00,0.00,4,0.00,338.33,338.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,60,4,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,4380,0,18446743535858399232.00,18446743535858398941,18446743535858398941,0.00,0.00,0,0,0.00
131.3.168.192,199.206.55.65,56022,80,6,67861689,0.00,0.00,0,0,67861689,0,72,0,2223.82,0.00,12897,0,54,1215,179.12,319.84,7365367.87,1215,54,179.12,264.97,0,65535,0.00,0.00,10,0.00,179.12,179.12,0.00,1640.50,5.75,0.00,0.00,0.00,0.00,72,54,10,0,0,0,0,1,0,71,0,0,0,0,0,0,0,0,0,8192,0,9223371767942552576.00,18446743535858392578,26712462,0.00,0.00,0,0,0.00
199.206.55.65,131.3.168.192,80,56022,6,67858329,0.00,0.00,0,0,67858329,0,131,0,4046.31,0.00,191158,0,60,1514,1459.22,203.70,5435924.58,1514,60,1459.22,-nan,0,65535,0.00,0.00,20,0.00,1459.22,1459.22,0.00,17718.44,12.11,0.01,0.00,0.00,0.00,131,60,20,0,0,0,0,1,0,131,0,0,0,0,0,0,0,0,0,8190,0,9223371767942510592.00,18446743535858390877,26629281,0.00,0.00,0,0,0.00
131.3.168.192,139.143.24.184,56023,80,6,100380,0.00,0.00,0,0,100380,0,4,0,83522.61,0.00,725,0,54,551,181.25,213.53,182382.75,551,54,181.25,112.89,0,65535,0.00,0.00,1,0.00,181.25,181.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,54,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,8192,0,18446743535858302976.00,18446743535858302467,18446743535858302467,0.00,0.00,0,0,0.00
139.143.24.184,131.3.168.192,80,56023,6,5733,0.00,0.00,0,0,5733,0,3,0,1096807.95,0.00,443,0,60,317,147.67,119.76,43028.67,317,60,147.67,-nan,0,65535,0.00,0.00,1,0.00,147.67,147.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,60,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5840,0,18446743535858300928.00,18446743535858300892,18446743535858300892,0.00,0.00,0,0,0.00
131.3.168.192,140.95.54.65,56026,80,6,14536881,0.00,0.00,0,0,14536881,0,9,0,1297.66,0.00,2318,0,54,692,257.56,285.36,732854.22,692,54,257.56,122.86,0,65535,0.00,0.00,3,0.00,257.56,257.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,54,3,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,8192,0,18446743535858286592.00,18446743535858287074,18446743535858287074,0.00,0.00,0,0,0.00
131.3.168.192,140.95.54.65,56027,80,6,14536587,0.00,0.00,0,0,14536587,0,12,0,1730.25,0.00,3693,0,54,691,307.75,298.50,1069192.25,691,54,307.75,-nan,0,65535,0.00,0.00,5,0.00,307.75,307.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,54,5,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,8192,0,18446743535858284544.00,18446743535858285394,18446743535858285394,0.00,0.00,0,0,0.00
140.95.54.65,131.3.168.192,80,56026,6,14593644,0.00,0.00,0,0,14593644,0,8,0,1148.99,0.00,6683,0,60,1514,835.38,652.71,3408245.88,1514,60,835.38,-nan,0,65535,0.00,0.00,3,0.00,835.38,835.38,0.00,6497.00,5.00,0.00,0.00,0.00,0.00,8,60,3,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,65535,0,18446743535858284544.00,18446743535858283798,18446743535858283798,0.00,0.00,0,0,0.00
140.95.54.65,131.3.168.192,80,56027,6,14529552,0.00,0.00,0,0,14529552,0,8,0,1154.06,0.00,6188,0,60,1446,773.50,613.69,3012964.00,1446,60,773.50,-nan,0,65535,0.00,0.00,5,0.00,773.50,773.50,0.00,2736.00,2.00,0.00,0.00,0.00,0.00,8,60,5,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,65535,0,18446743535858219008.00,18446743535858218488,18446743535858218488,0.00,0.00,0,0,0.00
131.3.168.192,142.95.54.65,56028,80,6,14458215,0.00,0.00,0,0,14458215,0,7,0,1014.79,0.00,1012,0,54,676,144.57,216.99,329605.71,676,54,144.57,161.82,0,65535,0.00,0.00,1,0.00,144.57,144.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,54,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,8192,0,18446743535858206720.00,18446743535858205930,18446743535858205930,0.00,0.00,0,0,0.00
131.3.168.192,142.95.54.65,56029,80,6,14458089,0.00,0.00,0,0,14458089,0,9,0,1304.74,0.00,1729,0,54,682,192.11,255.27,586464.89,682,54,192.11,168.10,0,65535,0.00,0.00,2,0.00,192.11,192.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,54,2,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,8192,0,18446743535858204672.00,18446743535858204082,18446743535858204082,0.00,0.00,0,0,0.00
142.95.54.65,131.3.168.192,80,56028,6,14512668,0.00,0.00,0,0,14512668,0,7,0,1010.98,0.00,5494,0,60,1514,784.86,672.19,3162894.86,1514,60,784.86,-nan,0,65535,0.00,0.00,1,0.00,784.86,784.86,0.00,5308.00,4.00,0.00,0.00,0.00,0.00,7,60,1,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,65535,0,18446743535858200576.00,18446743535858200470,18446743535858200470,0.00,0.00,0,0,0.00
142.95.54.65,131.3.168.192,80,56029,6,14512185,0.00,0.00,0,0,14512185,0,9,0,1299.87,0.00,7391,0,60,1514,821.22,671.18,4054291.56,1514,60,821.22,-nan,0,65535,0.00,0.00,2,0.00,821.22,821.22,0.00,7205.00,6.00,0.00,0.00,0.00,0.00,9,60,2,0,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,65535,0,18446743535858198528.00,18446743535858198790,18446743535858198790,0.00,0.00,0,0,0.00
